id_cat,is_page,name_cat,parent_cat,url_cat
category-1743,1,Entonnoir-Jerrycan,https://www.centrale-brico.com/atelier-chantier/droguerie,https://www.centrale-brico.com/atelier-chantier/droguerie/entonnoir-jerrycan
category-1744,1,Pompe-Seringue,https://www.centrale-brico.com/atelier-chantier/droguerie,https://www.centrale-brico.com/atelier-chantier/droguerie/pompe-seringue
category-1745,1,Nettoyage et entretien,https://www.centrale-brico.com/atelier-chantier/droguerie,https://www.centrale-brico.com/atelier-chantier/droguerie/nettoyage-et-entretien
category-1746,1,Agrafe-Pointe,https://www.centrale-brico.com/atelier-chantier/droguerie,https://www.centrale-brico.com/atelier-chantier/droguerie/agrafe-pointe
category-1747,1,Agrafeuse-Cloueur,https://www.centrale-brico.com/atelier-chantier/droguerie,https://www.centrale-brico.com/atelier-chantier/droguerie/agrafeuse-cloueur
category-1801,1,Colle-mastic en pot,https://www.centrale-brico.com/atelier-chantier/droguerie,https://www.centrale-brico.com/atelier-chantier/droguerie/colle-mastic-en-pot
category-1802,1,Colle-mastic en cartouche,https://www.centrale-brico.com/atelier-chantier/droguerie,https://www.centrale-brico.com/atelier-chantier/droguerie/colle-mastic-en-cartouche
category-1798,1,Pistolet - Baton de colle,https://www.centrale-brico.com/atelier-chantier/droguerie,https://www.centrale-brico.com/atelier-chantier/droguerie/pistolet-baton-de-colle
category-1867,1,Rivetage,https://www.centrale-brico.com/atelier-chantier/droguerie,https://www.centrale-brico.com/atelier-chantier/droguerie/rivetage
category-1748,1,Chaîne-Cordage,https://www.centrale-brico.com/atelier-chantier/droguerie,https://www.centrale-brico.com/atelier-chantier/droguerie/chaine-cordage
category-1750,1,Collier-Liens,https://www.centrale-brico.com/atelier-chantier/droguerie,https://www.centrale-brico.com/atelier-chantier/droguerie/collier-liens
category-1751,1,Ruban adhésif,https://www.centrale-brico.com/atelier-chantier/droguerie,https://www.centrale-brico.com/atelier-chantier/droguerie/ruban-adhesif
category-5004,0,Equipement d'atelier,https://www.centrale-brico.com/atelier-chantier,https://www.centrale-brico.com/atelier-chantier/equipement-d-atelier
category-1481,1,Eclairage,https://www.centrale-brico.com/atelier-chantier/equipement-d-atelier,https://www.centrale-brico.com/atelier-chantier/equipement-d-atelier/eclairage
category-1473,1,Etabli modulable,https://www.centrale-brico.com/atelier-chantier/equipement-d-atelier,https://www.centrale-brico.com/atelier-chantier/equipement-d-atelier/etabli-modulable
category-1472,1,Etabli bois et métal,https://www.centrale-brico.com/atelier-chantier/equipement-d-atelier,https://www.centrale-brico.com/atelier-chantier/equipement-d-atelier/etabli-bois-et-metal
category-1474,1,Rangement évolutif,https://www.centrale-brico.com/atelier-chantier/equipement-d-atelier,https://www.centrale-brico.com/atelier-chantier/equipement-d-atelier/rangement-evolutif
category-1475,1,Table de métier,https://www.centrale-brico.com/atelier-chantier/equipement-d-atelier,https://www.centrale-brico.com/atelier-chantier/equipement-d-atelier/table-de-metier
category-1476,1,Tréteau,https://www.centrale-brico.com/atelier-chantier/equipement-d-atelier,https://www.centrale-brico.com/atelier-chantier/equipement-d-atelier/treteau
category-5005,0,Métrologie-Traçage,https://www.centrale-brico.com/atelier-chantier,https://www.centrale-brico.com/atelier-chantier/metrologie-tracage
category-1486,1,Pied à coulisse-Jauge,https://www.centrale-brico.com/atelier-chantier/metrologie-tracage,https://www.centrale-brico.com/atelier-chantier/metrologie-tracage/pied-a-coulisse-jauge
category-1488,1,Rapporteur-Compas,https://www.centrale-brico.com/atelier-chantier/metrologie-tracage,https://www.centrale-brico.com/atelier-chantier/metrologie-tracage/rapporteur-compas
category-1489,1,Pointe-Marqueur,https://www.centrale-brico.com/atelier-chantier/metrologie-tracage,https://www.centrale-brico.com/atelier-chantier/metrologie-tracage/pointe-marqueur
category-1490,1,Peinture-Marque,https://www.centrale-brico.com/atelier-chantier/metrologie-tracage,https://www.centrale-brico.com/atelier-chantier/metrologie-tracage/peinture-marque
category-1491,1,Plombs à sceller,https://www.centrale-brico.com/atelier-chantier/metrologie-tracage,https://www.centrale-brico.com/atelier-chantier/metrologie-tracage/plombs-a-sceller
category-1492,1,Niveau-Règle,https://www.centrale-brico.com/atelier-chantier/metrologie-tracage,https://www.centrale-brico.com/atelier-chantier/metrologie-tracage/niveau-regle
category-1493,1,Cordeau-Plomb-Poudre,https://www.centrale-brico.com/atelier-chantier/metrologie-tracage,https://www.centrale-brico.com/atelier-chantier/metrologie-tracage/cordeau-plomb-poudre
category-1725,1,Mètre d'arpenteur,https://www.centrale-brico.com/atelier-chantier/metrologie-tracage,https://www.centrale-brico.com/atelier-chantier/metrologie-tracage/metre-d-arpenteur
category-1482,1,Mètre ruban,https://www.centrale-brico.com/atelier-chantier/metrologie-tracage,https://www.centrale-brico.com/atelier-chantier/metrologie-tracage/metre-ruban
category-1483,1,Règle-Mesure pliante,https://www.centrale-brico.com/atelier-chantier/metrologie-tracage,https://www.centrale-brico.com/atelier-chantier/metrologie-tracage/regle-mesure-pliante
category-1484,1,Mesure électronique,https://www.centrale-brico.com/atelier-chantier/metrologie-tracage,https://www.centrale-brico.com/atelier-chantier/metrologie-tracage/mesure-electronique
category-1485,1,Détecteur-Testeur,https://www.centrale-brico.com/atelier-chantier/metrologie-tracage,https://www.centrale-brico.com/atelier-chantier/metrologie-tracage/detecteur-testeur
category-1487,1,Trusquin-Équerre,https://www.centrale-brico.com/atelier-chantier/metrologie-tracage,https://www.centrale-brico.com/atelier-chantier/metrologie-tracage/trusquin-equerre
category-5414,1,Equilibrage de roues,https://www.centrale-brico.com/atelier-chantier/metrologie-tracage,https://www.centrale-brico.com/atelier-chantier/metrologie-tracage/equilibrage-de-roues
category-5006,0,Protection des personnes,https://www.centrale-brico.com/atelier-chantier,https://www.centrale-brico.com/atelier-chantier/protection-des-personnes
category-1509,1,Harnais,https://www.centrale-brico.com/atelier-chantier/protection-des-personnes,https://www.centrale-brico.com/atelier-chantier/protection-des-personnes/harnais
category-1511,1,Chaussure de sécurité,https://www.centrale-brico.com/atelier-chantier/protection-des-personnes,https://www.centrale-brico.com/atelier-chantier/protection-des-personnes/chaussure-de-securite
category-1512,1,Casque,https://www.centrale-brico.com/atelier-chantier/protection-des-personnes,https://www.centrale-brico.com/atelier-chantier/protection-des-personnes/casque
category-1513,1,Autre protection,https://www.centrale-brico.com/atelier-chantier/protection-des-personnes,https://www.centrale-brico.com/atelier-chantier/protection-des-personnes/autre-protection
category-1794,1,Genouillères,https://www.centrale-brico.com/atelier-chantier/protection-des-personnes,https://www.centrale-brico.com/atelier-chantier/protection-des-personnes/genouilleres
category-1795,1,Protection auditive,https://www.centrale-brico.com/atelier-chantier/protection-des-personnes,https://www.centrale-brico.com/atelier-chantier/protection-des-personnes/protection-auditive
category-1796,1,Ensemble de pluie,https://www.centrale-brico.com/atelier-chantier/protection-des-personnes,https://www.centrale-brico.com/atelier-chantier/protection-des-personnes/ensemble-de-pluie
category-1797,1,1er secours,https://www.centrale-brico.com/atelier-chantier/protection-des-personnes,https://www.centrale-brico.com/atelier-chantier/protection-des-personnes/1er-secours
category-1506,1,Veste-Gilet,https://www.centrale-brico.com/atelier-chantier/protection-des-personnes,https://www.centrale-brico.com/atelier-chantier/protection-des-personnes/veste-gilet
category-1507,1,Pantalon-Combinaison,https://www.centrale-brico.com/atelier-chantier/protection-des-personnes,https://www.centrale-brico.com/atelier-chantier/protection-des-personnes/pantalon-combinaison
category-1508,1,Lunette-Masque,https://www.centrale-brico.com/atelier-chantier/protection-des-personnes,https://www.centrale-brico.com/atelier-chantier/protection-des-personnes/lunette-masque
category-1510,1,Gant,https://www.centrale-brico.com/atelier-chantier/protection-des-personnes,https://www.centrale-brico.com/atelier-chantier/protection-des-personnes/gant
category-5007,0,Rangement,https://www.centrale-brico.com/atelier-chantier,https://www.centrale-brico.com/atelier-chantier/rangement
category-1468,1,Bac-Casier,https://www.centrale-brico.com/atelier-chantier/rangement,https://www.centrale-brico.com/atelier-chantier/rangement/bac-casier
category-1467,1,Poche-Sac à outils,https://www.centrale-brico.com/atelier-chantier/rangement,https://www.centrale-brico.com/atelier-chantier/rangement/poche-sac-a-outils
category-1471,1,Servante d'atelier,https://www.centrale-brico.com/atelier-chantier/rangement,https://www.centrale-brico.com/atelier-chantier/rangement/servante-d-atelier
category-5256,1,Etagère modulable,https://www.centrale-brico.com/atelier-chantier/rangement,https://www.centrale-brico.com/atelier-chantier/rangement/etagere-modulable
category-5257,1,Rayonnage,https://www.centrale-brico.com/atelier-chantier/rangement,https://www.centrale-brico.com/atelier-chantier/rangement/rayonnage
category-1469,1,Mallette organiseur,https://www.centrale-brico.com/atelier-chantier/rangement,https://www.centrale-brico.com/atelier-chantier/rangement/mallette-organiseur
category-1470,1,Boîte à outils,https://www.centrale-brico.com/atelier-chantier/rangement,https://www.centrale-brico.com/atelier-chantier/rangement/boite-a-outils
category-5142,0,Travail en hauteur,https://www.centrale-brico.com/atelier-chantier,https://www.centrale-brico.com/atelier-chantier/travail-en-hauteur
category-5154,1,Echelle transformable,https://www.centrale-brico.com/atelier-chantier/travail-en-hauteur,https://www.centrale-brico.com/atelier-chantier/travail-en-hauteur/echelle-transformable
category-5155,1,Echelle multi-positions,https://www.centrale-brico.com/atelier-chantier/travail-en-hauteur,https://www.centrale-brico.com/atelier-chantier/travail-en-hauteur/echelle-multi-positions
category-5146,1,Escabeau,https://www.centrale-brico.com/atelier-chantier/travail-en-hauteur,https://www.centrale-brico.com/atelier-chantier/travail-en-hauteur/escabeau
category-5156,1,Echelle télescopique,https://www.centrale-brico.com/atelier-chantier/travail-en-hauteur,https://www.centrale-brico.com/atelier-chantier/travail-en-hauteur/echelle-telescopique
category-5147,1,Echafaudage,https://www.centrale-brico.com/atelier-chantier/travail-en-hauteur,https://www.centrale-brico.com/atelier-chantier/travail-en-hauteur/echafaudage
category-5151,1,Echelle double,https://www.centrale-brico.com/atelier-chantier/travail-en-hauteur,https://www.centrale-brico.com/atelier-chantier/travail-en-hauteur/echelle-double
category-5150,1,Echelle de toit,https://www.centrale-brico.com/atelier-chantier/travail-en-hauteur,https://www.centrale-brico.com/atelier-chantier/travail-en-hauteur/echelle-de-toit
category-5149,1,Marchepied,https://www.centrale-brico.com/atelier-chantier/travail-en-hauteur,https://www.centrale-brico.com/atelier-chantier/travail-en-hauteur/marchepied
category-5153,1,Echelle coulissante,https://www.centrale-brico.com/atelier-chantier/travail-en-hauteur,https://www.centrale-brico.com/atelier-chantier/travail-en-hauteur/echelle-coulissante
category-5152,1,Echelle simple,https://www.centrale-brico.com/atelier-chantier/travail-en-hauteur,https://www.centrale-brico.com/atelier-chantier/travail-en-hauteur/echelle-simple
category-5148,1,Plateforme individuelle,https://www.centrale-brico.com/atelier-chantier/travail-en-hauteur,https://www.centrale-brico.com/atelier-chantier/travail-en-hauteur/plateforme-individuelle
category-5055,0,Quincaillerie,https://www.centrale-brico.com,https://www.centrale-brico.com/quincaillerie
category-5056,0,Ameublement,https://www.centrale-brico.com/quincaillerie,https://www.centrale-brico.com/quincaillerie/ameublement
category-1938,1,Coulisse,https://www.centrale-brico.com/quincaillerie/ameublement,https://www.centrale-brico.com/quincaillerie/ameublement/coulisse
category-1937,1,Taquet,https://www.centrale-brico.com/quincaillerie/ameublement,https://www.centrale-brico.com/quincaillerie/ameublement/taquet
category-1936,1,Assemblage meuble,https://www.centrale-brico.com/quincaillerie/ameublement,https://www.centrale-brico.com/quincaillerie/ameublement/assemblage-meuble
category-1930,1,Console,https://www.centrale-brico.com/quincaillerie/ameublement,https://www.centrale-brico.com/quincaillerie/ameublement/console
category-1935,1,Fermeture meuble,https://www.centrale-brico.com/quincaillerie/ameublement,https://www.centrale-brico.com/quincaillerie/ameublement/fermeture-meuble
category-1929,1,Charnière,https://www.centrale-brico.com/quincaillerie/ameublement,https://www.centrale-brico.com/quincaillerie/ameublement/charniere
category-1928,1,Poignée meuble,https://www.centrale-brico.com/quincaillerie/ameublement,https://www.centrale-brico.com/quincaillerie/ameublement/poignee-meuble
category-2049,1,Sécurité Enfants,https://www.centrale-brico.com/quincaillerie/ameublement,https://www.centrale-brico.com/quincaillerie/ameublement/securite-enfants
category-5159,1,Pistons et compas,https://www.centrale-brico.com/quincaillerie/ameublement,https://www.centrale-brico.com/quincaillerie/ameublement/pistons-et-compas
category-5160,1,Tiroirs,https://www.centrale-brico.com/quincaillerie/ameublement,https://www.centrale-brico.com/quincaillerie/ameublement/tiroirs
category-1940,1,Pied de meuble,https://www.centrale-brico.com/quincaillerie/ameublement,https://www.centrale-brico.com/quincaillerie/ameublement/pied-de-meuble
category-1939,1,Tourillon,https://www.centrale-brico.com/quincaillerie/ameublement,https://www.centrale-brico.com/quincaillerie/ameublement/tourillon
category-5144,0,Armoire-Penderie,https://www.centrale-brico.com/quincaillerie,https://www.centrale-brico.com/quincaillerie/armoire-penderie
category-5161,1,Accessoires pour armoires,https://www.centrale-brico.com/quincaillerie/armoire-penderie,https://www.centrale-brico.com/quincaillerie/armoire-penderie/accessoires-pour-armoires
category-5162,1,Barres de penderies,https://www.centrale-brico.com/quincaillerie/armoire-penderie,https://www.centrale-brico.com/quincaillerie/armoire-penderie/barres-de-penderies
category-5165,1,Eléments pour compositions intérieur,https://www.centrale-brico.com/quincaillerie/armoire-penderie,https://www.centrale-brico.com/quincaillerie/armoire-penderie/elements-pour-compositions-interieur
category-5164,1,Porte-pantalons,https://www.centrale-brico.com/quincaillerie/armoire-penderie,https://www.centrale-brico.com/quincaillerie/armoire-penderie/porte-pantalons
category-5163,1,Rangement de chaussures,https://www.centrale-brico.com/quincaillerie/armoire-penderie,https://www.centrale-brico.com/quincaillerie/armoire-penderie/rangement-de-chaussures
category-5290,1,Armoire d'intérieur,https://www.centrale-brico.com/quincaillerie/armoire-penderie,https://www.centrale-brico.com/quincaillerie/armoire-penderie/armoire-d-interieur
category-5057,0,Bâtiment,https://www.centrale-brico.com/quincaillerie,https://www.centrale-brico.com/quincaillerie/batiment
category-1774,1,Bâche de protection,https://www.centrale-brico.com/quincaillerie/batiment,https://www.centrale-brico.com/quincaillerie/batiment/bache-de-protection
category-1773,1,Boîte aux lettres,https://www.centrale-brico.com/quincaillerie/batiment,https://www.centrale-brico.com/quincaillerie/batiment/boite-aux-lettres
category-1776,1,Armoire à clés,https://www.centrale-brico.com/quincaillerie/batiment,https://www.centrale-brico.com/quincaillerie/batiment/armoire-a-cles
category-2056,1,Accessoires Portail,https://www.centrale-brico.com/quincaillerie/batiment,https://www.centrale-brico.com/quincaillerie/batiment/accessoires-portail
category-1777,1,Signalisation,https://www.centrale-brico.com/quincaillerie/batiment,https://www.centrale-brico.com/quincaillerie/batiment/signalisation
category-1775,1,Coffre-fort,https://www.centrale-brico.com/quincaillerie/batiment,https://www.centrale-brico.com/quincaillerie/batiment/coffre-fort
category-5258,1,Tôle et profilé,https://www.centrale-brico.com/quincaillerie/batiment,https://www.centrale-brico.com/quincaillerie/batiment/tole-et-profile
category-5291,1,Lambris,https://www.centrale-brico.com/quincaillerie/batiment,https://www.centrale-brico.com/quincaillerie/batiment/lambris
category-5292,1,Trappe de visite,https://www.centrale-brico.com/quincaillerie/batiment,https://www.centrale-brico.com/quincaillerie/batiment/trappe-de-visite
category-5306,1,Plancher et sol,https://www.centrale-brico.com/quincaillerie/batiment,https://www.centrale-brico.com/quincaillerie/batiment/plancher-et-sol
category-5316,1,Escalier,https://www.centrale-brico.com/quincaillerie/batiment,https://www.centrale-brico.com/quincaillerie/batiment/escalier
category-5317,1,Garde-corps,https://www.centrale-brico.com/quincaillerie/batiment,https://www.centrale-brico.com/quincaillerie/batiment/garde-corps
category-5318,1,Main courante,https://www.centrale-brico.com/quincaillerie/batiment,https://www.centrale-brico.com/quincaillerie/batiment/main-courante
category-5058,0,Fixation,https://www.centrale-brico.com/quincaillerie,https://www.centrale-brico.com/quincaillerie/fixation
category-1763,1,Rondelle,https://www.centrale-brico.com/quincaillerie/fixation,https://www.centrale-brico.com/quincaillerie/fixation/rondelle
category-1933,1,Cache-vis,https://www.centrale-brico.com/quincaillerie/fixation,https://www.centrale-brico.com/quincaillerie/fixation/cache-vis
category-1932,1,Vis à tôle,https://www.centrale-brico.com/quincaillerie/fixation,https://www.centrale-brico.com/quincaillerie/fixation/vis-a-tole
category-2043,1,Auto-Agrippant,https://www.centrale-brico.com/quincaillerie/fixation,https://www.centrale-brico.com/quincaillerie/fixation/auto-agrippant
category-1767,1,Goupille,https://www.centrale-brico.com/quincaillerie/fixation,https://www.centrale-brico.com/quincaillerie/fixation/goupille
category-1766,1,Vis à plâtre,https://www.centrale-brico.com/quincaillerie/fixation,https://www.centrale-brico.com/quincaillerie/fixation/vis-a-platre
category-1765,1,Ecrou,https://www.centrale-brico.com/quincaillerie/fixation,https://www.centrale-brico.com/quincaillerie/fixation/ecrou
category-1764,1,Vis à métaux,https://www.centrale-brico.com/quincaillerie/fixation,https://www.centrale-brico.com/quincaillerie/fixation/vis-a-metaux
category-1926,1,Tirefond,https://www.centrale-brico.com/quincaillerie/fixation,https://www.centrale-brico.com/quincaillerie/fixation/tirefond
category-1762,1,Tige filetée,https://www.centrale-brico.com/quincaillerie/fixation,https://www.centrale-brico.com/quincaillerie/fixation/tige-filetee
category-1754,1,Cheville support creux,https://www.centrale-brico.com/quincaillerie/fixation,https://www.centrale-brico.com/quincaillerie/fixation/cheville-support-creux
category-1752,1,Cheville tous matériaux,https://www.centrale-brico.com/quincaillerie/fixation,https://www.centrale-brico.com/quincaillerie/fixation/cheville-tous-materiaux
category-1753,1,Boulon,https://www.centrale-brico.com/quincaillerie/fixation,https://www.centrale-brico.com/quincaillerie/fixation/boulon
category-1755,1,Cheville fixation lourde,https://www.centrale-brico.com/quincaillerie/fixation,https://www.centrale-brico.com/quincaillerie/fixation/cheville-fixation-lourde
category-1756,1,Cheville support plein,https://www.centrale-brico.com/quincaillerie/fixation,https://www.centrale-brico.com/quincaillerie/fixation/cheville-support-plein
category-1757,1,Piton - Crochet - Gond,https://www.centrale-brico.com/quincaillerie/fixation,https://www.centrale-brico.com/quincaillerie/fixation/piton---crochet---gond
category-1758,1,Pointe-Clous,https://www.centrale-brico.com/quincaillerie/fixation,https://www.centrale-brico.com/quincaillerie/fixation/pointe-clous
category-1759,1,Vis autoforeuse,https://www.centrale-brico.com/quincaillerie/fixation,https://www.centrale-brico.com/quincaillerie/fixation/vis-autoforeuse
category-1760,1,Vis à bois,https://www.centrale-brico.com/quincaillerie/fixation,https://www.centrale-brico.com/quincaillerie/fixation/vis-a-bois
category-1761,1,Cheville à frapper,https://www.centrale-brico.com/quincaillerie/fixation,https://www.centrale-brico.com/quincaillerie/fixation/cheville-a-frapper
